Date,Close,compound,negative,neutral,positive,Open,High,Low,Volume
2020-02-10,213.06,0.9785,0.059,0.848,0.092,211.52,213.8,210.66,11856350
2020-02-11,207.19,0.9948,0.045,0.859,0.096,210.19,210.86,206.5102,25030810
2020-02-12,210.76,0.9992,0.034,0.822,0.144,207.85,211.22,207.4,13813700
2020-02-13,213.14,0.9867,0.039,0.852,0.109,209.5235,214.3259,209.18,15396630
2020-02-14,214.18,0.9744,0.054,0.837,0.109,214.0,214.93,212.65,10741750
2020-02-18,217.8,-0.9995,0.236,0.697,0.067,213.55,217.975,213.4,15630030
2020-02-19,217.49,0.9896,0.061,0.83,0.109,217.99,218.32,216.11,12135110
2020-02-20,214.58,-0.9593,0.081,0.865,0.053,216.52,218.765,212.945,13109210
2020-02-21,210.18,-0.8666,0.081,0.854,0.065,213.48,214.237,208.8305,14098430
2020-02-24,200.72,-0.9127,0.153,0.712,0.134,201.8,203.65,198.17,23080060
2020-02-25,196.77,-0.7987,0.103,0.806,0.091,202.25,203.5,195.9537,21433490
2020-02-26,197.2,0.9441,0.054,0.865,0.081,197.19,201.21,195.49,16555210
2020-02-27,189.75,0.5522,0.07,0.851,0.079,191.82,195.88,189.5,21682630
2020-02-28,192.47,0.8441,0.05,0.881,0.069,182.695,192.74,181.82,32583490
2020-03-02,196.44,-0.593,0.063,0.869,0.068,194.03,196.57,188.85,24948960
2020-03-03,185.89,0.9934,0.063,0.828,0.108,196.22,197.24,183.97,27984100
2020-03-04,191.76,0.9698,0.098,0.758,0.144,189.17,191.83,186.39,23062470
2020-03-05,185.17,0.998,0.016,0.83,0.154,186.78,188.99,183.8901,19333430
2020-03-06,181.09,0.0772,0.066,0.876,0.058,178.33,183.78,176.26,24559550
2020-03-09,169.5,-0.9737,0.085,0.852,0.063,169.6,175.0,165.19,29949040
2020-03-10,178.19,-0.6586,0.071,0.875,0.054,174.67,178.29,169.5,24517790
2020-03-11,170.24,0.9986,0.018,0.866,0.117,174.01,175.88,167.66,20397200
2020-03-12,154.47,0.9996,0.023,0.804,0.173,159.54,166.6,154.34,43266340
2020-03-13,170.28,0.9895,0.06,0.833,0.107,163.53,170.79,157.6,35028630
2020-03-16,146.01,0.9945,0.054,0.829,0.117,152.32,159.13,143.1,39120420
2020-03-17,149.42,0.9959,0.056,0.805,0.139,150.74,153.94,140.0,34255600
2020-03-18,146.96,0.9917,0.051,0.843,0.106,139.75,148.18,137.1006,37553140
2020-03-19,153.13,0.9813,0.038,0.851,0.112,146.62,159.9294,144.8,39862310
2020-03-20,149.73,0.5479,0.045,0.89,0.065,156.02,159.27,148.0,32568400
2020-03-23,148.1,0.9949,0.051,0.83,0.119,149.66,152.31,142.25,29830770
2020-03-24,160.98,0.981,0.043,0.87,0.088,155.205,161.31,152.57,30440370
2020-03-25,156.21,0.9021,0.058,0.861,0.081,158.92,162.99,153.06,35184270
2020-03-26,163.34,0.9825,0.056,0.844,0.1,158.25,164.0,157.0201,26579020
2020-03-27,156.79,0.9757,0.04,0.871,0.089,158.2,160.09,154.75,24879870
2020-03-30,165.95,0.9925,0.05,0.816,0.134,159.18,166.75,158.06,22515230
2020-03-31,166.8,0.9947,0.006,0.856,0.138,165.48,170.93,164.2,23676280
2020-04-01,159.6,0.128,0.077,0.844,0.079,161.615,164.15,158.035,19507560
2020-04-02,158.19,0.992,0.039,0.848,0.112,159.1,161.3509,155.92,20886310
2020-04-03,154.18,0.9787,0.058,0.842,0.1,157.15,157.91,150.83,25983320
2020-04-06,165.55,0.9037,0.09,0.781,0.128,160.15,166.2,158.51,28453580
2020-04-07,168.83,0.0258,0.038,0.916,0.046,171.79,173.39,166.01,31411920
2020-04-08,174.28,0.9973,0.033,0.859,0.108,171.25,175.0,167.74,21664200
2020-04-09,175.19,0.9698,0.062,0.852,0.085,175.9,177.08,171.57,23534290
2020-04-13,174.79,0.9231,0.046,0.871,0.082,173.67,175.0,169.45,19355360
2020-04-14,178.17,0.9854,0.012,0.921,0.067,178.977,181.225,176.62,21011820
2020-04-15,176.97,0.9983,0.014,0.874,0.111,175.187,178.19,172.82,17423000
2020-04-16,176.25,0.9963,0.031,0.868,0.101,177.95,178.05,172.51,23593230
2020-04-17,179.24,0.8659,0.042,0.898,0.06,179.2,180.28,176.66,20974750
2020-04-20,178.24,0.9974,0.014,0.831,0.155,177.41,180.5,176.77,16110580
2020-04-21,170.8,0.997,0.044,0.825,0.131,175.25,175.38,168.3408,24850530
2020-04-22,182.28,0.9904,0.033,0.853,0.114,178.45,184.78,178.14,33369930
2020-04-23,185.13,0.0,0.075,0.861,0.064,184.08,187.05,183.15,21426600
2020-04-24,190.07,0.8668,0.051,0.883,0.066,183.23,190.41,180.825,28868530
2020-04-27,187.5,0.9974,0.038,0.838,0.125,192.657,193.75,187.41,29197750
2020-04-28,182.91,0.9931,0.034,0.856,0.11,188.66,189.2,182.56,21730990
2020-04-29,194.19,0.994,0.038,0.844,0.119,190.93,196.91,190.0,45954520
2020-04-30,204.71,0.9976,0.057,0.823,0.121,206.92,209.69,201.5701,46230120
2020-05-01,202.27,0.7574,0.053,0.86,0.087,201.6,207.28,199.0501,30415580
2020-05-04,205.26,0.8658,0.035,0.855,0.11,200.2,205.91,198.7562,19250670
2020-05-05,207.07,0.9988,0.026,0.839,0.135,207.02,210.38,206.5,21071220
2020-05-06,208.47,0.9954,0.053,0.811,0.135,208.12,211.6,206.66,21856960
2020-05-07,211.26,0.9498,0.025,0.862,0.113,211.16,211.6,209.04,15151980
2020-05-08,212.35,0.9973,0.04,0.847,0.113,212.24,213.21,210.85,12524050
2020-05-11,213.18,0.9979,0.026,0.863,0.111,210.887,215.0,210.37,12911950
2020-05-12,210.1,0.9979,0.033,0.787,0.18,213.29,215.275,210.0,14704650
2020-05-13,205.1,0.9989,0.021,0.823,0.156,209.43,210.78,202.11,20684560
2020-05-14,206.81,0.9969,0.026,0.846,0.128,202.56,206.93,200.69,17178950
2020-05-15,210.88,0.9907,0.053,0.843,0.104,205.27,211.34,204.12,19383150
2020-05-18,213.19,0.9992,0.029,0.814,0.158,212.15,214.6445,210.94,20167440
2020-05-19,216.88,0.9987,0.018,0.832,0.15,213.27,220.49,212.83,31843150
2020-05-20,229.97,0.9984,0.028,0.858,0.114,223.5,231.34,223.19,50162880
2020-05-21,231.39,0.9919,0.034,0.855,0.111,234.72,237.2,231.2,47782640
2020-05-22,234.91,0.9984,0.027,0.814,0.159,231.51,235.99,228.74,33925560
2020-05-26,232.2,0.999,0.004,0.862,0.133,239.77,240.9,231.67,33178320
2020-05-27,229.14,0.9963,0.049,0.813,0.138,229.07,230.56,221.1347,34697550
2020-05-28,225.46,0.9928,0.013,0.898,0.089,224.3,231.6332,224.0,29423010
2020-05-29,225.09,0.9978,0.043,0.765,0.192,225.2,227.49,222.88,23322480
2020-06-01,231.91,0.9866,0.041,0.865,0.094,224.59,232.44,223.5,18223840
2020-06-02,232.72,0.3825,0.082,0.827,0.091,230.94,233.0,226.56,20919020
2020-06-03,230.16,0.9806,0.081,0.813,0.106,232.11,232.65,228.53,15380280
2020-06-04,226.29,-0.264,0.046,0.916,0.038,229.56,231.63,224.61,17041480
2020-06-05,230.77,0.9987,0.015,0.836,0.148,226.71,231.35,225.3105,16750440
2020-06-08,231.4,0.9841,0.04,0.867,0.093,229.03,231.55,227.41,15466500
2020-06-09,238.67,-0.9553,0.117,0.834,0.049,231.52,239.77,230.41,27462870
2020-06-10,236.73,0.9982,0.032,0.859,0.109,240.96,241.21,235.28,20720710
2020-06-11,224.43,0.9988,0.032,0.834,0.134,229.94,232.89,223.55,26708160
2020-06-12,228.58,0.9946,0.016,0.848,0.136,229.9,231.66,224.5,22091390
2020-06-15,232.5,0.9979,0.039,0.805,0.155,225.09,233.77,224.8,15340260
2020-06-16,235.65,0.9505,0.054,0.869,0.077,237.14,238.46,233.0,15236690
2020-06-17,235.53,0.9948,0.041,0.856,0.103,235.0,237.59,231.7268,19578130
2020-06-18,235.94,0.9933,0.044,0.86,0.096,234.99,236.14,232.15,15782450
2020-06-19,238.79,0.9882,0.038,0.873,0.089,237.79,240.83,235.55,30081290
2020-06-22,239.22,0.9975,0.026,0.888,0.085,238.56,240.7,236.91,18917780
2020-06-23,242.24,0.9987,0.022,0.856,0.122,241.28,245.1853,239.86,24017920
2020-06-24,234.02,0.9987,0.04,0.82,0.14,241.2,243.22,232.68,20834900
2020-06-25,235.68,0.9936,0.041,0.858,0.102,234.62,237.3,232.74,18704340
2020-06-26,216.08,0.9978,0.032,0.831,0.137,232.64,233.09,215.4,76343940
2020-06-29,220.64,0.9974,0.018,0.845,0.137,209.75,220.75,207.11,58514280
2020-06-30,227.07,0.9984,0.039,0.822,0.139,220.59,227.5,218.47,33927070
2020-07-01,237.55,0.9944,0.047,0.763,0.19,228.5,239.0,227.56,43399740
2020-07-02,233.42,0.9803,0.053,0.812,0.134,239.0,240.0,232.61,30633620
2020-07-06,240.28,0.9788,0.012,0.861,0.127,233.76,240.4,232.27,26206160
2020-07-07,240.86,0.987,0.032,0.866,0.102,239.41,247.65,238.82,27887790
2020-07-08,243.58,-0.9958,0.102,0.849,0.049,238.11,246.99,236.59,29791340
2020-07-09,244.5,0.9795,0.027,0.888,0.086,245.0,246.525,239.24,22174900
2020-07-10,245.07,0.9561,0.051,0.877,0.071,243.685,245.49,239.32,22982720
2020-07-13,239.0,0.995,0.045,0.855,0.099,247.005,250.15,238.42,24674870
2020-07-14,239.73,0.992,0.045,0.857,0.098,236.76,240.33,232.03,23378060
2020-07-15,240.28,0.998,0.062,0.812,0.126,241.55,244.82,238.05,19133560
2020-07-16,240.93,0.9929,0.06,0.824,0.117,238.0,241.76,236.3306,18880710
2020-07-17,242.03,0.9995,0.038,0.8,0.161,241.0,244.16,237.86,18152410
2020-07-20,245.42,0.9891,0.064,0.815,0.121,240.06,246.05,235.635,20872220
2020-07-21,241.75,0.9991,0.018,0.836,0.146,246.22,246.91,240.08,19409690
2020-07-22,239.87,0.9981,0.018,0.875,0.107,240.26,241.9,238.12,15427890
2020-07-23,232.6,0.9577,0.084,0.813,0.103,239.63,242.42,231.75,21771800
2020-07-24,230.71,0.9987,0.046,0.827,0.127,230.19,233.49,226.9,18325810
2020-07-27,233.5,0.999,0.018,0.851,0.132,231.46,234.95,230.83,13163080
2020-07-28,230.12,0.9992,0.03,0.828,0.142,234.63,234.96,229.83,14170110
2020-07-29,233.29,0.9992,0.03,0.828,0.142,231.14,233.7,230.31,13588320
2020-07-30,234.5,0.9966,0.036,0.878,0.087,230.22,234.893,229.0,20615310
2020-07-31,253.67,0.9992,0.041,0.814,0.145,255.82,255.85,249.0,53030040
2020-08-03,251.96,0.9894,0.028,0.849,0.123,252.65,255.4,250.33,23134100
2020-08-04,249.83,0.8677,0.065,0.846,0.09,251.56,252.8,247.43,17183530
2020-08-05,249.12,0.9879,0.022,0.894,0.084,250.19,252.2698,247.77,13088360
2020-08-06,265.28,0.997,0.02,0.845,0.135,249.04,266.6,248.665,45241610
2020-08-07,268.44,0.946,0.023,0.886,0.091,264.08,278.89,263.43,72766360
2020-08-10,263.0,0.9974,0.028,0.85,0.122,268.04,273.86,259.69,30248830
2020-08-11,256.13,0.9863,0.037,0.852,0.111,260.185,265.915,255.13,28238280
2020-08-12,259.89,0.9981,0.022,0.866,0.112,258.97,263.8973,258.1125,21428330
2020-08-13,261.3,-0.7844,0.068,0.874,0.057,261.55,265.16,259.57,17373970
2020-08-14,261.24,0.9809,0.081,0.817,0.102,262.305,262.65,258.6801,14792710
2020-08-17,261.16,-0.9793,0.096,0.834,0.07,262.5,264.0973,259.4,13351060
2020-08-18,262.34,-0.9576,0.084,0.85,0.066,260.95,265.15,259.26,18690380
2020-08-19,262.59,0.9991,0.061,0.784,0.155,261.388,267.908,261.35,23291460
2020-08-20,269.01,0.9955,0.037,0.868,0.094,261.5,269.63,261.46,20299690
2020-08-21,267.01,0.9952,0.051,0.851,0.098,268.69,270.49,266.42,15538620
2020-08-24,271.39,0.9938,0.057,0.838,0.105,271.07,277.2478,268.7701,23685600
2020-08-25,280.82,0.9955,0.057,0.833,0.11,272.41,283.09,270.2601,42127240
2020-08-26,303.91,0.9778,0.067,0.845,0.088,284.0,304.67,284.0,69015150
2020-08-27,293.22,0.9878,0.054,0.846,0.101,300.16,301.23,292.02,30301310
2020-08-28,293.66,0.9834,0.052,0.869,0.079,295.0,297.23,290.98,17172420
2020-08-31,293.2,0.9994,0.037,0.807,0.156,293.95,296.88,291.55,17345130
2020-09-01,295.44,0.9987,0.023,0.801,0.176,294.71,301.49,292.71,17320870
2020-09-02,302.5,-0.9158,0.118,0.821,0.061,298.88,303.6,293.05,24341370
2020-09-03,291.12,0.9884,0.088,0.782,0.13,295.99,297.6,283.63,32294090
2020-09-04,282.73,0.9712,0.041,0.87,0.089,287.25,289.0,271.14,30333670
2020-09-08,271.16,0.9062,0.043,0.863,0.094,271.28,279.3,269.42,24864000
2020-09-09,273.72,0.983,0.054,0.861,0.084,275.77,278.48,271.35,22918770
2020-09-10,268.09,0.9981,0.048,0.835,0.118,275.51,279.16,267.0319,24814670
2020-09-11,266.61,0.9948,0.041,0.861,0.097,270.06,271.39,262.64,18913880
2020-09-14,266.15,0.986,0.046,0.881,0.073,270.95,276.64,265.7,24093830
2020-09-15,272.42,0.9964,0.038,0.873,0.089,270.67,274.52,269.3,18478530
2020-09-16,263.52,0.9913,0.08,0.812,0.107,267.29,272.44,261.79,29207590
2020-09-17,254.82,0.9956,0.023,0.893,0.084,258.28,261.5,250.19,31281440
2020-09-18,252.53,0.4216,0.083,0.834,0.082,258.405,259.2,250.05,28130770
2020-09-21,248.15,0.3526,0.079,0.836,0.084,247.54,249.95,244.13,24709380
2020-09-22,254.75,0.9974,0.056,0.83,0.114,253.31,255.32,248.22,30293100
2020-09-23,249.02,0.9972,0.047,0.837,0.117,255.26,257.9921,248.15,19641270
2020-09-24,249.53,0.7745,0.067,0.853,0.081,246.5,252.24,245.62,20006750
2020-09-25,254.82,0.9931,0.074,0.823,0.103,249.4,255.75,246.61,18351310
2020-09-28,256.82,0.9908,0.067,0.815,0.118,259.4,259.6,254.8208,18826250
2020-09-29,261.79,0.9956,0.045,0.842,0.114,257.81,263.33,256.9,20215500
2020-09-30,261.9,0.9909,0.053,0.845,0.102,261.98,266.085,260.1,20142550
2020-10-01,266.63,0.9898,0.052,0.832,0.115,265.35,268.33,264.8,20009800
2020-10-02,259.94,0.9918,0.06,0.838,0.102,261.21,265.15,259.18,16367600
2020-10-05,264.65,0.9944,0.026,0.853,0.121,262.2,264.865,260.8401,12822250
2020-10-06,258.66,0.9984,0.027,0.846,0.126,261.78,265.69,258.24,18696920
2020-10-07,258.12,0.9981,0.024,0.86,0.116,259.21,260.18,254.82,23133420
2020-10-08,263.76,0.498,0.1,0.788,0.112,259.75,264.62,259.1488,16312760
2020-10-09,264.45,0.9977,0.069,0.808,0.123,264.52,264.75,262.17,14107800
2020-10-12,275.75,0.9919,0.031,0.875,0.094,270.2,280.18,267.87,31019260
2020-10-13,276.14,0.9967,0.013,0.922,0.065,277.58,279.1,273.39,18063340
2020-10-14,271.82,0.9993,0.038,0.829,0.134,277.62,278.75,271.5,15601150
2020-10-15,266.72,0.9982,0.043,0.836,0.121,267.6,269.04,263.67,15416060
2020-10-16,265.93,0.9933,0.056,0.851,0.093,267.375,271.37,265.3,16622700
2020-10-19,261.4,0.9901,0.027,0.9,0.073,265.53,268.55,259.88,13586960
2020-10-20,267.56,0.9985,0.069,0.785,0.146,263.06,269.7,262.88,18763250
2020-10-21,278.73,0.9919,0.049,0.843,0.108,279.56,283.05,276.37,28998640
2020-10-22,278.12,0.9947,0.039,0.858,0.102,279.87,282.45,275.04,16720030
2020-10-23,284.79,0.9955,0.024,0.886,0.09,278.802,285.24,276.82,17535160
2020-10-26,277.11,0.9927,0.053,0.85,0.097,283.16,285.23,274.26,21322930
2020-10-27,283.29,0.9967,0.065,0.812,0.123,278.76,284.51,276.31,16287250
2020-10-28,267.67,0.9894,0.046,0.874,0.08,278.79,278.79,267.26,23121810
2020-10-29,280.83,0.9979,0.054,0.823,0.123,276.55,283.6,273.78,32368120
2020-10-30,263.11,0.9308,0.092,0.802,0.106,274.5,276.7,259.1,47299000
2020-11-02,261.36,0.9795,0.046,0.862,0.092,264.6,270.47,257.34,27165680
2020-11-03,265.3,0.9179,0.076,0.825,0.099,263.16,270.05,260.88,17961860
2020-11-04,287.38,0.9972,0.009,0.827,0.163,281.0,288.94,278.62,35364420
2020-11-05,294.68,0.9961,0.032,0.837,0.131,291.897,297.38,288.95,23823630
2020-11-06,293.41,0.9972,0.043,0.847,0.11,293.95,294.6,288.06,13890970
2020-11-09,278.77,0.9959,0.054,0.845,0.101,289.87,292.58,278.53,25117650
2020-11-10,272.43,0.9884,0.043,0.83,0.127,273.1,274.0,264.0,29067690
2020-11-11,276.48,0.9988,0.031,0.84,0.129,273.47,278.4,272.48,14956950
2020-11-12,275.08,0.9964,0.05,0.842,0.108,277.18,279.75,274.43,12914210
2020-11-13,276.95,0.9977,0.035,0.853,0.112,277.72,277.76,273.1,10400100
2020-11-16,278.96,0.9775,0.039,0.888,0.073,275.05,279.41,274.63,12970350
2020-11-17,275.0,0.999,0.046,0.815,0.14,277.68,277.68,273.29,15040300
2020-11-18,271.97,-0.9892,0.096,0.848,0.055,274.52,277.3889,271.84,12152950
2020-11-19,272.94,0.9726,0.065,0.854,0.081,271.025,273.47,269.19,12963660
2020-11-20,269.7,0.9976,0.036,0.858,0.106,272.56,273.0,269.41,18122410
2020-11-23,268.43,0.9988,0.026,0.825,0.149,270.89,270.9471,264.53,20990790
2020-11-24,276.92,0.9956,0.053,0.834,0.112,268.49,277.8199,267.87,16930420
2020-11-25,275.59,0.9966,0.021,0.886,0.093,278.14,280.18,272.65,12467010
2020-11-27,277.81,0.9991,0.019,0.816,0.165,277.39,279.13,274.82,7808426
2020-11-30,276.97,0.9994,0.016,0.838,0.146,276.03,277.7,271.01,16693340
2020-12-01,286.55,0.9393,0.039,0.843,0.118,279.16,289.3,278.96,20777910
2020-12-02,287.52,0.7155,0.071,0.846,0.083,285.36,291.78,280.825,17361620
2020-12-03,281.85,0.9873,0.049,0.836,0.115,286.25,286.65,281.07,12921690
2020-12-04,279.7,0.1531,0.044,0.915,0.041,280.3,283.46,279.3,10880300
2020-12-07,285.58,0.8555,0.01,0.9,0.09,279.19,288.49,278.2,13007670
2020-12-08,283.4,0.9931,0.044,0.851,0.106,286.01,286.4272,281.55,10747650
2020-12-09,277.92,0.9585,0.053,0.857,0.09,283.66,287.63,271.75,25189710
2020-12-10,277.12,0.9987,0.037,0.832,0.131,275.535,278.73,271.86,20065090
2020-12-11,273.55,0.9993,0.013,0.848,0.138,274.53,276.48,270.25,14391400
2020-12-14,274.19,0.9977,0.037,0.854,0.11,273.372,277.22,271.56,16376880
2020-12-15,275.55,0.9994,0.045,0.79,0.165,274.83,276.08,267.47,23979460
2020-12-16,275.67,0.9828,0.084,0.807,0.108,274.76,277.86,272.51,15885000
2020-12-17,274.48,0.9861,0.053,0.857,0.09,277.07,280.44,273.61,16377840
2020-12-18,276.4,0.984,0.05,0.86,0.09,275.775,278.0,271.14,26693250
2020-12-21,272.79,0.7643,0.058,0.869,0.073,272.978,274.67,267.79,16553740
2020-12-22,267.09,0.9957,0.058,0.835,0.107,271.5,271.5,264.63,17335000
2020-12-23,268.11,0.9611,0.048,0.877,0.075,266.89,272.1699,266.23,14329040
2020-12-24,267.4,0.9769,0.043,0.857,0.099,268.875,270.4,266.2,6702033
2020-12-28,277.0,0.9956,0.027,0.861,0.112,268.74,277.3,265.66,23299710
2020-12-29,276.78,0.9952,0.065,0.803,0.132,276.95,280.51,276.28,16383000
2020-12-30,271.87,0.9973,0.053,0.789,0.158,277.95,278.08,271.71,11803800
2020-12-31,273.16,0.9788,0.079,0.801,0.12,272.0,277.09,269.81,12900410
2021-01-04,268.94,0.9969,0.035,0.861,0.105,274.78,275.0,265.2,15106110
2021-01-05,270.97,0.976,0.036,0.863,0.101,268.29,272.4,268.2111,9871557
2021-01-06,263.31,0.9934,0.046,0.853,0.1,262.0,267.75,260.01,24354150
2021-01-13,251.64,0.9947,0.044,0.85,0.106,251.55,253.95,249.2,19528940
2021-01-14,245.64,0.9981,0.031,0.844,0.125,253.4,255.03,244.61,29739400
2021-01-15,251.36,0.9924,0.056,0.85,0.094,247.9,253.86,247.16,24942930
2021-01-19,261.1,0.9958,0.041,0.851,0.108,256.9,262.2,252.7201,28028550
2021-01-20,267.48,0.9854,0.041,0.863,0.096,268.93,270.32,263.6,25199920
2021-01-21,272.87,0.9921,0.027,0.893,0.08,269.26,273.6,267.4901,20838690
2021-01-22,274.5,0.9985,0.02,0.866,0.115,272.01,278.47,272.0,21954040
2021-01-25,278.01,0.9842,0.03,0.899,0.07,278.14,280.1,271.51,19086990
2021-01-26,282.05,0.9923,0.048,0.866,0.085,278.14,285.39,277.81,19373640
2021-01-27,272.14,0.9988,0.04,0.825,0.135,282.53,283.45,268.1201,35346190
2021-01-28,265.0,0.8133,0.083,0.832,0.086,277.18,286.79,264.7,37758840
2021-01-29,258.33,0.9331,0.07,0.841,0.088,265.3,266.56,254.85,30389500
2021-02-01,262.01,0.8794,0.024,0.875,0.101,259.52,264.17,254.91,22914260
2021-02-02,267.08,0.997,0.05,0.837,0.113,264.0,268.85,263.27,17320790
2021-02-03,266.65,0.9964,0.024,0.878,0.097,265.62,269.2,263.84,14223380
2021-02-04,266.49,0.9874,0.071,0.794,0.136,267.01,268.16,264.0,16059960
2021-02-05,268.1,-0.9601,0.08,0.869,0.052,266.8,269.17,265.67,12454370
2021-02-16,273.97,0.9992,0.044,0.8,0.157,270.8,276.6,270.05,15417240
2021-02-17,273.57,-0.9904,0.096,0.836,0.068,271.24,273.97,269.58,12763240
2021-02-18,269.39,0.9935,0.029,0.869,0.102,269.565,271.95,266.03,15249130
2021-02-19,261.56,0.9975,0.051,0.812,0.137,269.86,270.27,260.15,25622590
2021-02-22,260.33,0.9975,0.061,0.815,0.124,257.95,263.07,257.53,17434870
2021-02-23,265.855,0.9958,0.029,0.862,0.109,259.5,267.46,254.96,21924560
2021-02-24,264.31,0.9874,0.032,0.893,0.076,262.325,266.38,258.39,15736120
2021-02-25,254.69,0.996,0.042,0.842,0.116,262.3,266.94,254.04,19053140
2021-02-26,257.62,0.7622,0.058,0.87,0.072,256.47,265.55,256.47,26619520
2021-03-01,264.91,0.9403,0.058,0.784,0.158,260.82,266.65,257.9039,22157260
2021-03-02,259.0,0.9843,0.049,0.866,0.086,265.78,266.71,258.65,15191720
2021-03-03,255.41,0.9959,0.03,0.865,0.105,260.29,260.9899,255.1,15513520
2021-03-04,257.64,0.9493,0.05,0.843,0.107,256.47,266.49,253.5,31626460
2021-03-05,264.28,0.9405,0.052,0.885,0.064,260.67,265.45,255.61,26820060
2021-03-15,273.75,0.9967,0.04,0.812,0.148,269.08,275.96,268.5,16856750
2021-03-16,279.28,0.9974,0.04,0.85,0.109,276.085,282.14,274.8,22437670
2021-03-17,284.01,0.9979,0.08,0.777,0.143,275.705,286.23,275.41,21315040
2021-03-18,278.62,0.9928,0.036,0.874,0.091,279.87,285.1899,278.28,18754850
2021-03-19,290.11,0.9783,0.053,0.863,0.084,281.22,292.8,281.195,38930540
2021-03-22,293.54,0.9768,0.055,0.858,0.087,290.45,299.705,286.7501,28273070
2021-03-23,290.63,0.8623,0.059,0.869,0.072,293.15,298.0,289.81,23000930
2021-03-24,282.14,0.9926,0.039,0.845,0.116,291.0,291.72,281.16,18675050
2021-03-25,278.74,0.9971,0.051,0.833,0.116,280.98,288.06,277.75,24505650
2021-03-26,283.02,0.9971,0.029,0.857,0.114,278.302,284.5,277.77,17629190
2021-03-29,290.82,0.9904,0.047,0.838,0.115,285.77,293.18,284.7,21718830
2021-03-30,288.0,-0.6586,0.098,0.815,0.087,289.83,292.47,286.7,17474540
2021-03-31,294.53,0.9932,0.045,0.866,0.089,289.99,296.5,288.61,19498160
2021-04-01,298.66,0.9925,0.054,0.818,0.129,298.4,302.4,296.6,17615980
2021-04-05,308.91,0.998,0.058,0.819,0.123,300.89,310.765,300.68,28237010
2021-04-06,306.26,0.9942,0.024,0.901,0.075,308.837,311.35,305.25,17335250
2021-04-13,309.76,0.9982,0.031,0.85,0.119,312.21,314.428,309.32,14036930
2021-04-14,302.82,0.9966,0.047,0.843,0.11,307.3,308.03,301.95,17421390
2021-04-15,307.82,0.9982,0.04,0.824,0.136,306.34,310.14,304.1,14558270
2021-04-16,306.18,0.9569,0.056,0.865,0.08,308.17,308.95,304.61,13059160
2021-04-19,302.24,0.9962,0.028,0.867,0.105,305.007,307.7,300.56,14553510
2021-04-20,302.65,0.9941,0.035,0.89,0.074,301.99,305.1,297.21,16796440
2021-04-21,301.47,0.9852,0.076,0.827,0.097,301.945,301.98,297.39,14863470
2021-04-22,296.52,0.9852,0.076,0.827,0.097,301.33,302.92,296.04,16375350
2021-04-23,301.13,0.9979,0.05,0.829,0.122,298.76,302.59,297.15,17559500
2021-04-26,303.04,0.9677,0.049,0.878,0.072,303.34,305.8,301.56,16172590
2021-04-27,303.57,0.9929,0.04,0.876,0.083,304.28,305.34,301.11,15309260
2021-04-28,307.1,0.9988,0.043,0.822,0.134,307.36,310.92,305.37,33907210
2021-04-29,329.51,0.998,0.065,0.81,0.125,330.12,331.81,321.61,56526770
2021-04-30,325.08,0.9839,0.082,0.81,0.108,326.144,329.82,324.5,26332420
2021-05-03,322.58,0.9926,0.039,0.85,0.111,326.17,328.55,321.84,18719460
2021-05-04,318.36,0.99,0.044,0.87,0.087,320.025,322.19,313.12,24032560
2021-05-05,315.02,0.9915,0.032,0.879,0.089,318.19,321.06,314.49,15577610
2021-05-06,320.02,0.9611,0.043,0.865,0.092,314.52,320.24,313.275,19012240
2021-05-13,305.26,0.9958,0.048,0.845,0.107,306.0833,308.86,302.7701,18079160
2021-05-14,315.94,0.9877,0.075,0.822,0.103,309.54,316.85,309.08,19245720
2021-05-17,315.46,0.9972,0.045,0.849,0.106,313.55,315.68,311.58,15371050
2021-05-18,309.96,0.9989,0.04,0.824,0.136,315.59,316.5,309.81,14522400
2021-05-19,313.59,0.9983,0.04,0.834,0.126,304.185,314.66,303.57,19106240
2021-05-20,318.61,0.9974,0.035,0.859,0.106,313.58,319.25,313.16,17320240
2021-05-21,316.23,0.9798,0.079,0.814,0.107,319.29,319.93,315.8101,13600900
2021-05-24,324.63,0.9951,0.048,0.859,0.093,318.21,325.95,318.03,16445360
2021-05-25,327.79,0.9973,0.031,0.869,0.1,327.08,329.18,324.8,16436970
2021-05-26,327.66,0.9965,0.048,0.848,0.104,328.35,329.8299,325.82,9686917
2021-05-27,332.75,0.9986,0.036,0.824,0.14,328.0,333.78,326.76,20477730
2021-05-28,328.73,0.9937,0.049,0.845,0.105,331.0,332.8684,328.33,12037430
2021-06-01,329.13,0.9976,0.046,0.836,0.118,330.15,331.42,326.64,11765910
2021-06-02,329.15,0.7719,0.07,0.835,0.095,330.38,331.87,327.1215,11654280
2021-06-03,326.04,-0.3348,0.074,0.857,0.069,325.78,327.375,323.48,12610790
2021-06-04,330.35,0.9801,0.056,0.854,0.089,325.9,332.455,325.18,13289380
